video_id,question_type,question,is_correct_base,predicted_idx_base,is_correct_other,predicted_idx_other,change
20J-6g7YIbQ_000000_000010,predictive_reason,Why?,False,3,True,1,improved
sfJVrnws_Uc_000035_000045,predictive_reason,Why?,False,0,True,2,improved
twLnmO2Woi0_000000_000010,predictive_reason,Why?,False,2,True,3,improved
Qh0sE2M4ftQ_000238_000248,predictive_reason,Why?,False,4,True,2,improved
fy3_vSmw1_Q_000270_000280,predictive,What is [person_2] going to do?,False,3,True,1,improved
ma1_fC-Mgfs_000030_000040,predictive,What will happen to [person_1] next?,False,3,True,2,improved
SBM9qRqOuLo_000104_000114,descriptive,Where is [person_1]?,False,3,True,1,improved
SBM9qRqOuLo_000104_000114,counterfactual_reason,Why?,False,1,True,3,improved
zJq6FDEFweE_000000_000010,predictive,What will [person_1] do next after stacking [cup_1]?,False,3,True,2,improved
zJq6FDEFweE_000000_000010,counterfactual_reason,Why?,False,3,True,2,improved
CQkSxYZRMMM_000011_000021,predictive_reason,Why?,False,4,True,3,improved
3Ks6gIPd4SI_000109_000119,descriptive,Where is [person_1]?,False,1,True,2,improved
3Ks6gIPd4SI_000109_000119,predictive_reason,Why?,False,4,True,1,improved
iTUNcPVRfNA_000043_000053,explanatory,Why does [person_1] smile?,False,3,True,0,improved
ITL1Wbl7K6A_000000_000010,predictive,What is the [person_2] going to do?,False,4,True,0,improved
g-TNGaWxaEQ_000004_000014,explanatory,Why are [person_1] and [person_2] in the room?,False,0,True,4,improved
g-TNGaWxaEQ_000004_000014,predictive,What will [person_1] do next?,False,1,True,3,improved
g-TNGaWxaEQ_000004_000014,counterfactual_reason,Why?,False,2,True,4,improved
baGdn3Y5mkc_000248_000258,predictive,What will [person_1] and [person_3] do next?,False,1,True,0,improved
baGdn3Y5mkc_000248_000258,counterfactual_reason,Why?,False,4,True,0,improved
Kd_xD_aIuVY_000000_000010,predictive_reason,Why?,False,2,True,0,improved
KtkDEsqwhE0_000003_000013,explanatory,Why is [person_2] standing inside?,False,0,True,2,improved
KtkDEsqwhE0_000003_000013,predictive,What is [person_2] going to do?,False,3,True,2,improved
I2MsTX6Gsp4_000000_000010,counterfactual,What will happen if the light is turn off?,False,2,True,1,improved
ofuABYNgdI4_000219_000229,explanatory,Why is [person_3] in the room?,False,3,True,4,improved
1oA-vfOR6QM_000016_000026,descriptive,Who is [person_1]?,False,3,True,4,improved
UMJyUErYKU0_000195_000205,explanatory,Why does [person_1] play gongs?,False,1,True,0,improved
_t3WgqRYyGE_000037_000047,predictive_reason,Why?,False,1,True,4,improved
AIvoJWSDBaQ_000001_000011,predictive_reason,Why?,False,0,True,3,improved
jykC-IpPvPM_000002_000012,explanatory,Why does [person_1] exercise?,False,1,True,0,improved
jykC-IpPvPM_000002_000012,counterfactual,What will happen if it rains?,False,4,True,1,improved
PL7oMAWZa28_000006_000016,predictive_reason,Why?,False,2,True,0,improved
ofWS1hK-kok_000012_000022,descriptive,what is [person_1] wearing?,False,2,True,3,improved
zJ1aoD0CLmA_000001_000011,counterfactual_reason,Why?,False,1,True,0,improved
95NA6b8sgd4_001416_001426,counterfactual_reason,Why?,False,2,True,0,improved
RCieL5TpnXo_000017_000027,counterfactual_reason,Why?,False,2,True,4,improved
aYpGWM6Gqsk_000009_000019,explanatory,Why is [person_1] running?,False,3,True,4,improved
aYpGWM6Gqsk_000009_000019,predictive_reason,Why?,False,2,True,4,improved
9eirnD868Zs_000017_000027,counterfactual_reason,Why?,False,4,True,0,improved
Qy794dKjjD8_000043_000053,explanatory,Why does [person_1] walk so fast?,False,3,True,2,improved
g3G75AQgDac_000022_000032,predictive_reason,Why?,False,2,True,3,improved
TEILL8BVcCw_000067_000077,counterfactual_reason,Why?,False,0,True,1,improved
rySwGneEIXc_000533_000543,predictive,What is [person_5] going to do next after stopping?,False,2,True,0,improved
rySwGneEIXc_000533_000543,predictive_reason,Why?,False,2,True,4,improved
rySwGneEIXc_000533_000543,counterfactual_reason,Why?,False,1,True,3,improved
S2Gb2UBEYzQ_000494_000504,explanatory,Why is [person_1] in the outside?,False,4,True,3,improved
gNVjsY4W--Q_000060_000070,explanatory,Why is [person_1] lying on the bed?,False,3,True,1,improved
ts3XtqXBGhg_000004_000014,counterfactual_reason,Why?,False,4,True,1,improved
w1Yw3RGJC5U_000114_000124,descriptive,Where is [person_1]?,False,3,True,1,improved
w1Yw3RGJC5U_000114_000124,counterfactual_reason,Why?,False,0,True,2,improved
QjEShHP7RPg_000149_000159,descriptive,What is [person_1] wearing?,False,3,True,1,improved
Kohj6DCyTZU_000075_000085,descriptive,Where is it?,False,2,True,0,improved
MbgN_iU0YF8_000006_000016,counterfactual,What would happen if there was a wild beast?,False,2,True,0,improved
1KdlZw31ZDE_000068_000078,predictive,What is [person_1] going to do?,False,3,True,2,improved
Es-dkRNYpZs_000001_000011,predictive,What is [person_2] going to do?,False,3,True,4,improved
Es-dkRNYpZs_000001_000011,predictive_reason,Why?,False,0,True,3,improved
Es-dkRNYpZs_000001_000011,counterfactual_reason,Why?,False,2,True,3,improved
xs1ZJ4BtAMw_000096_000106,predictive,What is [person_1] going to do?,False,4,True,1,improved
-if_aBCDmzU_000018_000028,counterfactual_reason,Why?,False,4,True,3,improved
xtQhYWsT_o8_000103_000113,explanatory,Why is [person_6] moving his hands?,False,1,True,3,improved
xtQhYWsT_o8_000103_000113,predictive,What is [person_3] going to do?,False,4,True,3,improved
xtQhYWsT_o8_000103_000113,predictive_reason,Why?,False,1,True,4,improved
xtQhYWsT_o8_000103_000113,counterfactual_reason,Why?,False,0,True,2,improved
s8no7VJp71E_000053_000063,predictive,What will [person_1] do next?,False,0,True,4,improved
s8no7VJp71E_000053_000063,counterfactual,What will happen if [person_1] is sleepy?,False,4,True,1,improved
s8no7VJp71E_000053_000063,counterfactual_reason,Why?,False,0,True,4,improved
eJegMjSiudY_000181_000191,explanatory,Why is [person_1] in the room?,False,4,True,1,improved
eJegMjSiudY_000181_000191,counterfactual_reason,Why?,False,3,True,0,improved
3Tz96S6xYQQ_000127_000137,descriptive,where is [person_3]?,False,3,True,0,improved
3Tz96S6xYQQ_000127_000137,predictive_reason,Why?,False,0,True,3,improved
WGEi290sIGs_000048_000058,predictive_reason,Why?,False,1,True,4,improved
6y0GbMDYzE4_000512_000522,predictive_reason,Why?,False,4,True,3,improved
N21t3jSoCPU_000019_000029,predictive_reason,Why?,False,3,True,4,improved
EWJOiFAMnZw_000029_000039,predictive_reason,Why?,False,3,True,0,improved
nSgRDyy8yFk_000025_000035,counterfactual_reason,Why?,False,4,True,2,improved
63GbomJ2sbY_000000_000010,counterfactual_reason,Why?,False,3,True,4,improved
o3CY3Fj5KSY_000071_000081,explanatory,Why does [person_2] lean to the left?,False,2,True,3,improved
Msa6p0kYvEE_000000_000010,counterfactual,What will happen if gongs don't have hanging strings?,False,0,True,4,improved
V0ztowv4yXU_000281_000291,descriptive,What is it in [person_1]'s hand?,False,1,True,3,improved
V0ztowv4yXU_000281_000291,explanatory,Why does [person_2] hug [person_1]?,False,4,True,2,improved
V0ztowv4yXU_000281_000291,counterfactual,What if [person_1] finds that there is no ring in the ring box?,False,4,True,1,improved
NasF0yHWOfI_000267_000277,counterfactual,What will happen if the power is off?,False,1,True,4,improved
dObxqm7y11U_000005_000015,descriptive,Where is [chair_1]?,False,0,True,1,improved
44iVBfgt2-o_000043_000053,counterfactual,What would happen if [person_1] did this vigorously?,False,4,True,0,improved
66jvwl5ycnk_000000_000010,counterfactual_reason,Why?,False,0,True,3,improved
grpqMh5phDc_000000_000010,predictive,What will happen with [person_2] next?,False,4,True,2,improved
grpqMh5phDc_000000_000010,predictive_reason,Why?,False,4,True,1,improved
J8qydlYrOcM_000004_000014,counterfactual_reason,Why?,False,1,True,3,improved
SzeZiWQEKeM_000060_000070,counterfactual_reason,Why?,False,4,True,0,improved
wjMNQBj1yUQ_000016_000026,counterfactual,What would happen if someone stole the maracas?,False,0,True,2,improved
pANVvPDtbKA_000000_000010,predictive,What will [person_1] do next?,False,3,True,0,improved
yiMhNgHVxJk_000027_000037,predictive_reason,Why?,False,1,True,3,improved
0MmYALdmyW4_000020_000030,predictive,What will [person_1] do?,False,1,True,3,improved
vFbU7B9lMNQ_000003_000013,descriptive,What is the [person_1] doing?,False,0,True,2,improved
vFbU7B9lMNQ_000003_000013,counterfactual_reason,Why?,False,3,True,2,improved
fWAIDJ_7mS4_000148_000158,predictive,What will [person_1] do next?,False,1,True,2,improved
fWAIDJ_7mS4_000148_000158,counterfactual_reason,Why?,False,4,True,2,improved
R9u8NHNcgbg_000027_000037,predictive,What is [person_2] going to do?,False,2,True,1,improved
9BOO2wmmPD0_000013_000023,counterfactual,What will happen if [person_2] cannot find the ring [person_2] prepared?,False,3,True,2,improved
otDuEpqGgdo_000002_000012,predictive,What is [person_1] going to do?,False,2,True,3,improved
otDuEpqGgdo_000002_000012,predictive_reason,Why?,False,1,True,4,improved
Y8DZATCnTxo_000058_000068,counterfactual_reason,Why?,False,3,True,4,improved
jU-4ocLu1mI_000051_000061,explanatory,Why is [person_1] in the room?,False,1,True,0,improved
jU-4ocLu1mI_000051_000061,predictive,What will [person_1] do next?,False,3,True,0,improved
jU-4ocLu1mI_000051_000061,predictive_reason,Why?,False,1,True,3,improved
jU-4ocLu1mI_000051_000061,counterfactual_reason,Why?,False,3,True,4,improved
9HO-sV5e7xo_000068_000078,explanatory,Why is [person_1] sitting there?,False,2,True,3,improved
9HO-sV5e7xo_000068_000078,counterfactual_reason,Why?,False,1,True,0,improved
5Cvfu-K0loc_000198_000208,descriptive,Where is [chair_1] ?,False,1,True,0,improved
5Cvfu-K0loc_000198_000208,predictive,What is [person_1] going to do?,False,2,True,0,improved
QqDGeREi6MA_000002_000012,predictive,What will [person_1] do with the bottle?,False,2,True,3,improved
QqDGeREi6MA_000002_000012,counterfactual_reason,Why?,False,3,True,1,improved
8vGbGJL0KLI_000442_000452,predictive,What is [person_1] going to do?,False,1,True,0,improved
0YlxfEWd3fE_000101_000111,explanatory,Why does [person_1] bend down?,False,0,True,2,improved
MZxAIlDP344_000000_000010,descriptive,Where is [car_1]?,False,3,True,2,improved
MZxAIlDP344_000000_000010,explanatory,Why is [person_1] wearing the helmet?,False,2,True,0,improved
MZxAIlDP344_000000_000010,counterfactual_reason,Why?,False,2,True,0,improved
lzPpXUDX2xw_000012_000022,predictive,What will [person_1] do next after the show begins?,False,3,True,2,improved
lzPpXUDX2xw_000012_000022,counterfactual_reason,Why?,False,1,True,3,improved
bQ6qVS7hWrs_000198_000208,explanatory,Why does [person_1] raise hands before skating?,False,2,True,3,improved
bQ6qVS7hWrs_000198_000208,predictive_reason,Why?,False,2,True,1,improved
fg2BS7H_dAU_000083_000093,explanatory,Why is [person_1] smiling?,False,3,True,0,improved
V46LZMJcjIY_000042_000052,descriptive,Where is [chair_1]?,False,4,True,1,improved
kvj9_0QxyNA_000010_000020,explanatory,Why does [person_1] put water in himself ?,False,3,True,0,improved
hbl0BiTCtPg_000045_000055,predictive,What will [person_1] and [person_2] do?,False,0,True,4,improved
hbl0BiTCtPg_000045_000055,predictive_reason,Why?,False,2,True,1,improved
PGY9BhVLzK4_000035_000045,explanatory,Why is [person_1] in the room?,False,3,True,4,improved
PGY9BhVLzK4_000035_000045,predictive,What is [person_1] going to do?,False,3,True,0,improved
qN3SW2-P_uY_000002_000012,explanatory,Why is [person_1] hitting [person_2]?,False,3,True,2,improved
SuWfVESUKUM_000073_000083,counterfactual,What would happen if [person_2] were tired?,False,2,True,0,improved
CSORHeeLbGM_000015_000025,predictive,What does [person_1] tend to do?,False,4,True,3,improved
jki_AIxjhVk_000048_000058,counterfactual_reason,Why?,False,4,True,0,improved
sgLKSvc-cWI_000000_000010,descriptive,What is the color of [person_1]'s shirt?,False,0,True,3,improved
sgLKSvc-cWI_000000_000010,counterfactual_reason,Why?,False,3,True,0,improved
4ir9NqhbAks_000269_000279,predictive_reason,Why?,False,1,True,3,improved
Jj7SGzEdLcU_000019_000029,predictive_reason,Why?,False,0,True,2,improved
Jj7SGzEdLcU_000019_000029,counterfactual,What will happen if it rains?,False,0,True,3,improved
aWsI7j1mxGE_000013_000023,counterfactual_reason,Why?,False,3,True,2,improved
m2MFRQsaPsg_000004_000014,predictive_reason,Why?,False,3,True,4,improved
m2MFRQsaPsg_000004_000014,counterfactual_reason,Why?,False,1,True,0,improved
mf0QPcYFyK4_000141_000151,counterfactual,What if [person_2] refused the proposal and ran away?,False,0,True,4,improved
mf0QPcYFyK4_000141_000151,counterfactual_reason,Why?,False,3,True,0,improved
O_gcOGU7Ix0_000061_000071,descriptive,Where is [person_1]?,False,0,True,1,improved
9YcBPg7f-B8_000039_000049,descriptive,What is [person_4] doing?,False,0,True,2,improved
9YcBPg7f-B8_000039_000049,predictive_reason,Why?,False,4,True,2,improved
DhnHzooyFo4_000042_000052,counterfactual_reason,Why?,False,2,True,4,improved
eFeOTcx0Aj8_000001_000011,explanatory,Why is the [person_1] touching the wall?,False,2,True,1,improved
CU_4cQ6V0DM_000020_000030,explanatory,How does [person_1] play the flute?,False,2,True,0,improved
OBjNwH0Xi5g_000006_000016,explanatory,Why is [person_1] playing harmonica?,False,1,True,2,improved
iVAEbH-LjUc_000037_000047,counterfactual,What would happen if it were in daytime?,False,2,True,4,improved
iVAEbH-LjUc_000037_000047,counterfactual_reason,Why?,False,4,True,0,improved
E5J7QSfjYuA_000016_000026,descriptive,Where is [person_1]?,False,0,True,4,improved
CduypvQIdzk_000254_000264,explanatory,Why is [person_1] in front of mirror?,False,2,True,0,improved
mW9NnBHiOTc_000002_000012,explanatory,Why is [person_1] outside?,False,2,True,4,improved
63Vyv-mcbY4_000148_000158,predictive_reason,Why?,False,1,True,3,improved
R2r6BHuM1mk_000000_000010,descriptive,What is [person_1] doing?,False,1,True,4,improved
3eowhNlu7pI_000022_000032,counterfactual,What will happen if the power is off?,False,4,True,1,improved
O9ySGvsBKTo_000014_000024,counterfactual_reason,Why?,False,0,True,4,improved
Daf00vN9R2U_000050_000060,descriptive,Where is [person_1]?,False,1,True,4,improved
Daf00vN9R2U_000050_000060,counterfactual,What will happen if the mirror is broken?,False,2,True,1,improved
Daf00vN9R2U_000050_000060,counterfactual_reason,Why?,False,1,True,3,improved
rJiSktOCIBo_000051_000061,counterfactual,What if [person_4]'s feet twisted?,False,1,True,0,improved
pj0TZ3X4fgQ_000002_000012,explanatory,Why is [person_1] ripping paper?,False,4,True,2,improved
pj0TZ3X4fgQ_000002_000012,counterfactual_reason,Why?,False,2,True,0,improved
GtgYUjK6jQY_000035_000045,predictive,What is [person_1] going to do?,False,4,True,1,improved
miVMNItsNh0_000023_000033,predictive_reason,Why?,False,0,True,4,improved
DbdBksHViuA_000268_000278,predictive_reason,Why?,False,2,True,3,improved
MVrO9RuhY74_000060_000070,counterfactual,What would [person_1] do if he was young?,False,1,True,0,improved
jllRp7Wphnc_000152_000162,counterfactual_reason,Why?,False,4,True,1,improved
ilaWmMx7Ag0_000044_000054,descriptive,What does [person_1] look like?,False,2,True,0,improved
bUzZUCWB-js_000003_000013,descriptive,What is the [person_1] doing?,False,3,True,2,improved
bUzZUCWB-js_000003_000013,predictive,What is the [person_4] going to do?,False,1,True,2,improved
1INhDm0d8xs_000006_000016,predictive_reason,Why?,False,0,True,2,improved
JoghKc3Q22E_000075_000085,counterfactual_reason,Why?,False,1,True,3,improved
uQbvIsrX3wQ_000053_000063,predictive,Where will the [sheep_1] be when it grows up？,False,0,True,2,improved
uQbvIsrX3wQ_000053_000063,counterfactual_reason,Why?,False,0,True,2,improved
yu7I5Jj8ngI_000334_000344,predictive,What are [person_1] and [person_2] going to do?,False,0,True,4,improved
oH68sTMTWws_000060_000070,explanatory,Why is [person_1] in the room?,False,2,True,4,improved
vROV-3H5LGs_000000_000010,predictive_reason,Why?,False,4,True,0,improved
zKoka7kGBg4_000095_000105,explanatory,Why is the [person_2] holding the branch?,False,4,True,0,improved
zKoka7kGBg4_000095_000105,predictive_reason,Why?,False,0,True,4,improved
zKoka7kGBg4_000095_000105,counterfactual,What would happen if the [person_2] did not pull the branch down?,False,0,True,4,improved
2r2RvlKCX8o_000026_000036,explanatory,Why is [person_1] moving forward and backward?,False,2,True,0,improved
cR7y-xXzd5Q_000047_000057,descriptive,Where is [person_2]?,False,0,True,1,improved
cR7y-xXzd5Q_000047_000057,predictive,What is [person_4] going to do?,False,2,True,3,improved
cR7y-xXzd5Q_000047_000057,counterfactual_reason,Why?,False,2,True,3,improved
Hdwz0Ez9vg4_000045_000055,predictive,What will the [person_1] do next?,False,3,True,2,improved
hXQACyI3wIA_000045_000055,explanatory,Why is [person_1] going outside?,False,2,True,1,improved
hXQACyI3wIA_000045_000055,predictive_reason,Why?,False,0,True,1,improved
KUBy3-W9pJA_000073_000083,descriptive,What color is the shirt [person_1] wearing?,False,4,True,1,improved
KUBy3-W9pJA_000073_000083,counterfactual,What would happen if [person_1] swung her hands at the vase.,False,2,True,0,improved
xH1Dnw18dU8_000025_000035,counterfactual_reason,Why?,False,1,True,0,improved
gn_s6hIvel4_000189_000199,counterfactual,What would happen if [person_1] played the lute for too long?,False,0,True,3,improved
jE6oh3U0DWQ_000028_000038,explanatory,Why is [person_1] holding the cups?,False,1,True,0,improved
EOTaAffWltE_000008_000018,explanatory,Why is [person_1] outside?,False,1,True,4,improved
EOTaAffWltE_000008_000018,predictive,What is [person_1] going to do?,False,2,True,1,improved
-ZjHnyHRA1g_000018_000028,descriptive,Where are [person_1] and [person_2]?,False,2,True,3,improved
